"user","ML1","ML3","ML2"
166,1.06600613794508,0.574679725362737,0.46163819790359
167,1.01393005952408,0.485969682857553,0.463562464354724
168,0.973407749428349,0.583930799196653,0.65844031494953
169,1.08994648388846,0.58797200035435,0.464264243542024
170,0.836391387934643,0.749723088916109,0.431951784991655
171,1.03558355958512,0.654406294237011,0.223666912825917
172,1.17846197697999,0.534410117635844,0.0470946160615303
173,0.945564202399401,0.447532355578834,0.206629814595817
174,0.964113735226055,0.753025911018053,0.614280047541357
175,1.13028254891844,0.606124489970261,0.681339529559896
176,0.733426864342475,0.36342676902366,0.375289208528738
177,1.03047417460254,0.452265197533629,-0.0511196844702501
178,1.08673395769158,0.679466041755044,0.641168463162745
179,0.747857423327081,0.584150582995049,0.289011722484722
180,1.12864001167334,0.493934023517862,0.457001817046026
181,0.812968808492488,0.697510810627686,0.604355310831987
182,0.16570433099664,0.673675052045124,0.691518498545384
183,-1.59572657530509,-0.74280169328246,0.676959741345159
184,0.594226593135758,0.914373755268191,0.803156962438975
185,-0.480774940265014,-0.545866001119816,0.378223969805322
186,0.116687215919779,0.294159466972996,0.99682779856124
187,0.997566264768433,0.873649145891104,0.708553129765806
188,0.582214912996862,0.451224913478211,0.493655308279555
189,-0.323313917654742,-0.715789816039093,-0.869425785405186
190,-0.347448191351601,-0.972441326045875,-1.2131720443737
191,-0.60896809572331,-0.526198188995461,-0.726650146198846
192,-0.551193027519192,-0.429729628169405,-0.682123383310786
193,0.210529687665399,-0.312919158525571,-0.191819754018177
194,-0.216482595772937,-0.274111965396136,0.185321559030035
195,-0.344631340529633,-0.550837937093461,-0.839201154777416
196,0.119384788464978,-0.359221117958442,-0.500672180355623
197,0.488833254323599,0.0270073128437763,0.27399597941089
198,-0.77967910397859,-0.686092706148304,-0.325101453218778
199,-0.131876263510861,-0.251044019661345,-0.621519973699135
200,0.173651430451679,-0.00825068344204479,-0.533677569096049
201,-0.0246622179307174,0.375102221238339,0.147071167438946
202,0.147226603642545,-0.0844688343937844,0.565007866889885
203,0.484419757957852,0.141005278020707,-0.184745342198025
204,0.0952771038397092,-0.293837438938833,-0.203636164301679
205,0.333288251300788,0.118679511193661,0.442790495457827
206,0.205304034893999,-0.13707929319604,0.11233124144926
207,0.607449688672647,0.815492193459193,0.276732142615489
